sentence,distance_from_beginning_x,distance_from_masked_token_x,target_prob_x,ordered_items_x,target_occupation_x,count_attractors_x,relative_prob_x,relative_rank_x,distance_from_beginning_y,distance_from_masked_token_y,target_prob_y,ordered_items_y,target_occupation_y,count_attractors_y,relative_prob_y,relative_rank_y
joe has a sister and visited the tower of pisa . the country joe traveled to was [mask] .,6,9,0.2856537103652954,"['Italy', 'France', 'Egypt', 'Peru', 'Russia', 'India']",italy,0,2.2,1,6,9,0.2856537103652954,"['Italy', 'France', 'Egypt', 'Peru', 'Russia', 'India']",italy,0,2.2,1
joe has a sister and visited the tower of pisa . the country joe traveled to was [mask] .,6,9,0.2856537103652954,"['Italy', 'France', 'Egypt', 'Peru', 'Russia', 'India']",italy,0,2.2,1,6,9,0.2856537103652954,"['Italy', 'France', 'Egypt', 'Peru', 'Russia', 'India']",italy,0,2.2,1
joe has a sister and visited the tower of pisa . the country joe traveled to was [mask] .,6,9,0.2856537103652954,"['Italy', 'France', 'Egypt', 'Peru', 'Russia', 'India']",italy,0,2.2,1,6,9,0.2856537103652954,"['Italy', 'France', 'Egypt', 'Peru', 'Russia', 'India']",italy,0,2.2,1
"joe has a sister , played basketball , and visited the tower of pisa . the country joe traveled to was [mask] .",10,9,0.4521366655826568,"['Italy', 'France', 'Peru', 'Russia', 'Egypt', 'India']",italy,0,3.48,1,10,9,0.4521366655826568,"['Italy', 'France', 'Peru', 'Russia', 'Egypt', 'India']",italy,0,3.48,1
"joe has a sister , played basketball , and visited the tower of pisa . the country joe traveled to was [mask] .",10,9,0.4521366655826568,"['Italy', 'France', 'Peru', 'Russia', 'Egypt', 'India']",italy,0,3.48,1,10,9,0.4521366655826568,"['Italy', 'France', 'Peru', 'Russia', 'Egypt', 'India']",italy,0,3.48,1
"joe has a sister , played basketball , and visited the tower of pisa . the country joe traveled to was [mask] .",10,9,0.4521366655826568,"['Italy', 'France', 'Peru', 'Russia', 'Egypt', 'India']",italy,0,3.48,1,10,9,0.4521366655826568,"['Italy', 'France', 'Peru', 'Russia', 'Egypt', 'India']",italy,0,3.48,1
"joe has a sister , played basketball , and visited the tower of pisa . the country joe traveled to was [mask] .",10,9,0.4521366655826568,"['Italy', 'France', 'Peru', 'Russia', 'Egypt', 'India']",italy,0,3.48,1,10,9,0.4521366655826568,"['Italy', 'France', 'Peru', 'Russia', 'Egypt', 'India']",italy,0,3.48,1
"joe has a sister , played basketball , sang in a choir , and visited the tower of pisa . the country joe traveled to was [mask] .",15,9,0.4651527404785156,"['Italy', 'France', 'Russia', 'Peru', 'Egypt', 'India']",italy,0,3.58,1,15,9,0.4651527404785156,"['Italy', 'France', 'Russia', 'Peru', 'Egypt', 'India']",italy,0,3.58,1
"joe has a sister , played basketball , sang in a choir , and visited the tower of pisa . the country joe traveled to was [mask] .",15,9,0.4651527404785156,"['Italy', 'France', 'Russia', 'Peru', 'Egypt', 'India']",italy,0,3.58,1,15,9,0.4651527404785156,"['Italy', 'France', 'Russia', 'Peru', 'Egypt', 'India']",italy,0,3.58,1
"joe has a sister , played basketball , sang in a choir , and visited the tower of pisa . the country joe traveled to was [mask] .",15,9,0.4651527404785156,"['Italy', 'France', 'Russia', 'Peru', 'Egypt', 'India']",italy,0,3.58,1,15,9,0.4651527404785156,"['Italy', 'France', 'Russia', 'Peru', 'Egypt', 'India']",italy,0,3.58,1
"joe has a sister , played basketball , sang in a choir , and visited the tower of pisa . the country joe traveled to was [mask] .",15,9,0.4651527404785156,"['Italy', 'France', 'Russia', 'Peru', 'Egypt', 'India']",italy,0,3.58,1,15,9,0.4651527404785156,"['Italy', 'France', 'Russia', 'Peru', 'Egypt', 'India']",italy,0,3.58,1
jack visited the kremlin . the country jack traveled to was [mask] .,2,7,0.2199512869119644,"['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']",russia,0,0.63,1,2,7,0.2199512869119644,"['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']",russia,0,0.63,1
jack visited the kremlin . the country jack traveled to was [mask] .,2,7,0.2199512869119644,"['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']",russia,0,0.63,1,2,7,0.2199512869119644,"['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']",russia,0,0.63,1
jack visited the kremlin . the country jack traveled to was [mask] .,2,7,0.2199512869119644,"['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']",russia,0,0.63,1,2,7,0.2199512869119644,"['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']",russia,0,0.63,1
jack visited the kremlin . the country jack traveled to was [mask] .,2,7,0.2199512869119644,"['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']",russia,0,0.63,1,2,7,0.2199512869119644,"['Russia', 'France', 'India', 'Italy', 'Egypt', 'Peru']",russia,0,0.63,1
jack has a sister and visited the kremlin . the country jack traveled to was [mask] .,6,7,0.4255255460739136,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.22,1,6,7,0.4255255460739136,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.22,1
jack has a sister and visited the kremlin . the country jack traveled to was [mask] .,6,7,0.4255255460739136,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.22,1,6,7,0.4255255460739136,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.22,1
jack has a sister and visited the kremlin . the country jack traveled to was [mask] .,6,7,0.4255255460739136,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.22,1,6,7,0.4255255460739136,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.22,1
jack has a sister and visited the kremlin . the country jack traveled to was [mask] .,6,7,0.4255255460739136,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.22,1,6,7,0.4255255460739136,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.22,1
"jack has a sister , played basketball , and visited the kremlin . the country jack traveled to was [mask] .",10,7,0.5562071204185486,"['Russia', 'France', 'India', 'Italy', 'Peru', 'Egypt']",russia,0,1.59,1,10,7,0.5562071204185486,"['Russia', 'France', 'India', 'Italy', 'Peru', 'Egypt']",russia,0,1.59,1
"jack has a sister , played basketball , and visited the kremlin . the country jack traveled to was [mask] .",10,7,0.5562071204185486,"['Russia', 'France', 'India', 'Italy', 'Peru', 'Egypt']",russia,0,1.59,1,10,7,0.5562071204185486,"['Russia', 'France', 'India', 'Italy', 'Peru', 'Egypt']",russia,0,1.59,1
"jack has a sister , played basketball , and visited the kremlin . the country jack traveled to was [mask] .",10,7,0.5562071204185486,"['Russia', 'France', 'India', 'Italy', 'Peru', 'Egypt']",russia,0,1.59,1,10,7,0.5562071204185486,"['Russia', 'France', 'India', 'Italy', 'Peru', 'Egypt']",russia,0,1.59,1
"jack has a sister , played basketball , and visited the kremlin . the country jack traveled to was [mask] .",10,7,0.5562071204185486,"['Russia', 'France', 'India', 'Italy', 'Peru', 'Egypt']",russia,0,1.59,1,10,7,0.5562071204185486,"['Russia', 'France', 'India', 'Italy', 'Peru', 'Egypt']",russia,0,1.59,1
"jack has a sister , played basketball , sang in a choir , and visited the kremlin . the country jack traveled to was [mask] .",15,7,0.571367084980011,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.63,1,15,7,0.571367084980011,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.63,1
"jack has a sister , played basketball , sang in a choir , and visited the kremlin . the country jack traveled to was [mask] .",15,7,0.571367084980011,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.63,1,15,7,0.571367084980011,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.63,1
"jack has a sister , played basketball , sang in a choir , and visited the kremlin . the country jack traveled to was [mask] .",15,7,0.571367084980011,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.63,1,15,7,0.571367084980011,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.63,1
"jack has a sister , played basketball , sang in a choir , and visited the kremlin . the country jack traveled to was [mask] .",15,7,0.571367084980011,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.63,1,15,7,0.571367084980011,"['Russia', 'France', 'Italy', 'India', 'Peru', 'Egypt']",russia,0,1.63,1
"Daniel played football . In his game , Daniel scored a [MASK] .",1,8,0.345817506313324,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.36,2,1,8,0.345817506313324,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.36,2
"Daniel played football . In his game , Daniel scored a [MASK] .",1,8,0.345817506313324,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.36,2,1,8,0.345817506313324,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.36,2
"Daniel played football . In his game , Daniel scored a [MASK] .",1,8,0.345817506313324,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.36,2,1,8,0.345817506313324,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.36,2
"Daniel played football . In his game , Daniel scored a [MASK] .",1,8,0.345817506313324,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.36,2,1,8,0.345817506313324,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.36,2
"Daniel has a sister and played football . In his game , Daniel scored a [MASK] .",5,8,0.1377865523099899,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.15,2,5,8,0.1377865523099899,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.15,2
"Daniel has a sister and played football . In his game , Daniel scored a [MASK] .",5,8,0.1377865523099899,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.15,2,5,8,0.1377865523099899,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.15,2
"Daniel has a sister and played football . In his game , Daniel scored a [MASK] .",5,8,0.1377865523099899,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.15,2,5,8,0.1377865523099899,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.15,2
"Daniel has a sister and played football . In his game , Daniel scored a [MASK] .",5,8,0.1377865523099899,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.15,2,5,8,0.1377865523099899,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.15,2
"Daniel has a sister , went to school in France , and played football . In his game , Daniel scored a [MASK] .",12,8,0.1129565685987472,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.12,2,12,8,0.1129565685987472,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.12,2
"Daniel has a sister , went to school in France , and played football . In his game , Daniel scored a [MASK] .",12,8,0.1129565685987472,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.12,2,12,8,0.1129565685987472,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.12,2
"Daniel has a sister , went to school in France , and played football . In his game , Daniel scored a [MASK] .",12,8,0.1129565685987472,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.12,2,12,8,0.1129565685987472,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.12,2
"Daniel has a sister , went to school in France , and played football . In his game , Daniel scored a [MASK] .",12,8,0.1129565685987472,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.12,2,12,8,0.1129565685987472,"['goal', 'touchdown', 'run', 'century']",touchdown,0,0.12,2
"Daniel has a sister , went to school in France , sang in a choir , and played football . In his game , Daniel scored a [MASK] .",17,8,0.2922544479370117,"['goal', 'touchdown', 'century', 'run']",touchdown,0,0.31,2,17,8,0.2922544479370117,"['goal', 'touchdown', 'century', 'run']",touchdown,0,0.31,2
"Daniel has a sister , went to school in France , sang in a choir , and played football . In his game , Daniel scored a [MASK] .",17,8,0.2922544479370117,"['goal', 'touchdown', 'century', 'run']",touchdown,0,0.31,2,17,8,0.2922544479370117,"['goal', 'touchdown', 'century', 'run']",touchdown,0,0.31,2
"Daniel has a sister , went to school in France , sang in a choir , and played football . In his game , Daniel scored a [MASK] .",17,8,0.2922544479370117,"['goal', 'touchdown', 'century', 'run']",touchdown,0,0.31,2,17,8,0.2922544479370117,"['goal', 'touchdown', 'century', 'run']",touchdown,0,0.31,2
"Daniel has a sister , went to school in France , sang in a choir , and played football . In his game , Daniel scored a [MASK] .",17,8,0.2922544479370117,"['goal', 'touchdown', 'century', 'run']",touchdown,0,0.31,2,17,8,0.2922544479370117,"['goal', 'touchdown', 'century', 'run']",touchdown,0,0.31,2
"Sebastian played baseball . In his game , Sebastian scored a [MASK] .",1,8,0.3705361187458038,"['run', 'touchdown', 'goal', 'century']",run,0,0.76,1,1,8,0.3705361187458038,"['run', 'touchdown', 'goal', 'century']",run,0,0.76,1
"Sebastian played baseball . In his game , Sebastian scored a [MASK] .",1,8,0.3705361187458038,"['run', 'touchdown', 'goal', 'century']",run,0,0.76,1,1,8,0.3705361187458038,"['run', 'touchdown', 'goal', 'century']",run,0,0.76,1
"Sebastian played baseball . In his game , Sebastian scored a [MASK] .",1,8,0.3705361187458038,"['run', 'touchdown', 'goal', 'century']",run,0,0.76,1,1,8,0.3705361187458038,"['run', 'touchdown', 'goal', 'century']",run,0,0.76,1
"Sebastian played baseball . In his game , Sebastian scored a [MASK] .",1,8,0.3705361187458038,"['run', 'touchdown', 'goal', 'century']",run,0,0.76,1,1,8,0.3705361187458038,"['run', 'touchdown', 'goal', 'century']",run,0,0.76,1
"Sebastian has a sister and played baseball . In his game , Sebastian scored a [MASK] .",5,8,0.0836009457707405,"['goal', 'touchdown', 'run', 'century']",run,0,0.17,3,5,8,0.0836009457707405,"['goal', 'touchdown', 'run', 'century']",run,0,0.17,3
"Sebastian has a sister and played baseball . In his game , Sebastian scored a [MASK] .",5,8,0.0836009457707405,"['goal', 'touchdown', 'run', 'century']",run,0,0.17,3,5,8,0.0836009457707405,"['goal', 'touchdown', 'run', 'century']",run,0,0.17,3
"Sebastian has a sister and played baseball . In his game , Sebastian scored a [MASK] .",5,8,0.0836009457707405,"['goal', 'touchdown', 'run', 'century']",run,0,0.17,3,5,8,0.0836009457707405,"['goal', 'touchdown', 'run', 'century']",run,0,0.17,3
"Sebastian has a sister and played baseball . In his game , Sebastian scored a [MASK] .",5,8,0.0836009457707405,"['goal', 'touchdown', 'run', 'century']",run,0,0.17,3,5,8,0.0836009457707405,"['goal', 'touchdown', 'run', 'century']",run,0,0.17,3
"Sebastian has a sister , went to school in France , and played baseball . In his game , Sebastian scored a [MASK] .",12,8,0.1178788095712661,"['goal', 'touchdown', 'run', 'century']",run,0,0.24,3,12,8,0.1178788095712661,"['goal', 'touchdown', 'run', 'century']",run,0,0.24,3
"Sebastian has a sister , went to school in France , and played baseball . In his game , Sebastian scored a [MASK] .",12,8,0.1178788095712661,"['goal', 'touchdown', 'run', 'century']",run,0,0.24,3,12,8,0.1178788095712661,"['goal', 'touchdown', 'run', 'century']",run,0,0.24,3
"Sebastian has a sister , went to school in France , and played baseball . In his game , Sebastian scored a [MASK] .",12,8,0.1178788095712661,"['goal', 'touchdown', 'run', 'century']",run,0,0.24,3,12,8,0.1178788095712661,"['goal', 'touchdown', 'run', 'century']",run,0,0.24,3
"Sebastian has a sister , went to school in France , and played baseball . In his game , Sebastian scored a [MASK] .",12,8,0.1178788095712661,"['goal', 'touchdown', 'run', 'century']",run,0,0.24,3,12,8,0.1178788095712661,"['goal', 'touchdown', 'run', 'century']",run,0,0.24,3
"Sebastian has a sister , went to school in France , sang in a choir , and played baseball . In his game , Sebastian scored a [MASK] .",17,8,0.0569600649178028,"['goal', 'touchdown', 'run', 'century']",run,0,0.12,3,17,8,0.0569600649178028,"['goal', 'touchdown', 'run', 'century']",run,0,0.12,3
"Sebastian has a sister , went to school in France , sang in a choir , and played baseball . In his game , Sebastian scored a [MASK] .",17,8,0.0569600649178028,"['goal', 'touchdown', 'run', 'century']",run,0,0.12,3,17,8,0.0569600649178028,"['goal', 'touchdown', 'run', 'century']",run,0,0.12,3
"Sebastian has a sister , went to school in France , sang in a choir , and played baseball . In his game , Sebastian scored a [MASK] .",17,8,0.0569600649178028,"['goal', 'touchdown', 'run', 'century']",run,0,0.12,3,17,8,0.0569600649178028,"['goal', 'touchdown', 'run', 'century']",run,0,0.12,3
"Sebastian has a sister , went to school in France , sang in a choir , and played baseball . In his game , Sebastian scored a [MASK] .",17,8,0.0569600649178028,"['goal', 'touchdown', 'run', 'century']",run,0,0.12,3,17,8,0.0569600649178028,"['goal', 'touchdown', 'run', 'century']",run,0,0.12,3
"Jake played soccer . In his game , Jake scored a [MASK] .",1,8,0.9707420468330384,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1,1,8,0.9707420468330384,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1
"Jake played soccer . In his game , Jake scored a [MASK] .",1,8,0.9707420468330384,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1,1,8,0.9707420468330384,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1
"Jake played soccer . In his game , Jake scored a [MASK] .",1,8,0.9707420468330384,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1,1,8,0.9707420468330384,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1
"Jake played soccer . In his game , Jake scored a [MASK] .",1,8,0.9707420468330384,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1,1,8,0.9707420468330384,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1
"Jake has a sister and played soccer . In his game , Jake scored a [MASK] .",5,8,0.9852775931358336,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1,5,8,0.9852775931358336,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1
"Jake has a sister and played soccer . In his game , Jake scored a [MASK] .",5,8,0.9852775931358336,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1,5,8,0.9852775931358336,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1
"Jake has a sister and played soccer . In his game , Jake scored a [MASK] .",5,8,0.9852775931358336,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1,5,8,0.9852775931358336,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1
"Jake has a sister and played soccer . In his game , Jake scored a [MASK] .",5,8,0.9852775931358336,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1,5,8,0.9852775931358336,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1
"Jake has a sister , went to school in France , and played soccer . In his game , Jake scored a [MASK] .",12,8,0.99150288105011,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1,12,8,0.99150288105011,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1
"Jake has a sister , went to school in France , and played soccer . In his game , Jake scored a [MASK] .",12,8,0.99150288105011,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1,12,8,0.99150288105011,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1
"Jake has a sister , went to school in France , and played soccer . In his game , Jake scored a [MASK] .",12,8,0.99150288105011,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1,12,8,0.99150288105011,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1
"Jake has a sister , went to school in France , and played soccer . In his game , Jake scored a [MASK] .",12,8,0.99150288105011,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1,12,8,0.99150288105011,"['goal', 'touchdown', 'run', 'century']",goal,0,1.0,1
"Jake has a sister , went to school in France , sang in a choir , and played soccer . In his game , Jake scored a [MASK] .",17,8,0.9722570776939392,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1,17,8,0.9722570776939392,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1
"Jake has a sister , went to school in France , sang in a choir , and played soccer . In his game , Jake scored a [MASK] .",17,8,0.9722570776939392,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1,17,8,0.9722570776939392,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1
"Jake has a sister , went to school in France , sang in a choir , and played soccer . In his game , Jake scored a [MASK] .",17,8,0.9722570776939392,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1,17,8,0.9722570776939392,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1
"Jake has a sister , went to school in France , sang in a choir , and played soccer . In his game , Jake scored a [MASK] .",17,8,0.9722570776939392,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1,17,8,0.9722570776939392,"['goal', 'touchdown', 'run', 'century']",goal,0,0.98,1
"Jake played cricket . In his game , Jake scored a [MASK] .",1,8,0.4598797261714935,"['century', 'run', 'goal', 'touchdown']",century,0,0.96,1,1,8,0.4598797261714935,"['century', 'run', 'goal', 'touchdown']",century,0,0.96,1
"Jake played cricket . In his game , Jake scored a [MASK] .",1,8,0.4598797261714935,"['century', 'run', 'goal', 'touchdown']",century,0,0.96,1,1,8,0.4598797261714935,"['century', 'run', 'goal', 'touchdown']",century,0,0.96,1
"Jake played cricket . In his game , Jake scored a [MASK] .",1,8,0.4598797261714935,"['century', 'run', 'goal', 'touchdown']",century,0,0.96,1,1,8,0.4598797261714935,"['century', 'run', 'goal', 'touchdown']",century,0,0.96,1
"Jake played cricket . In his game , Jake scored a [MASK] .",1,8,0.4598797261714935,"['century', 'run', 'goal', 'touchdown']",century,0,0.96,1,1,8,0.4598797261714935,"['century', 'run', 'goal', 'touchdown']",century,0,0.96,1
"Jake has a sister and played cricket . In his game , Jake scored a [MASK] .",5,8,0.6828936338424683,"['century', 'goal', 'run', 'touchdown']",century,0,1.42,1,5,8,0.6828936338424683,"['century', 'goal', 'run', 'touchdown']",century,0,1.42,1
"Jake has a sister and played cricket . In his game , Jake scored a [MASK] .",5,8,0.6828936338424683,"['century', 'goal', 'run', 'touchdown']",century,0,1.42,1,5,8,0.6828936338424683,"['century', 'goal', 'run', 'touchdown']",century,0,1.42,1
"Jake has a sister and played cricket . In his game , Jake scored a [MASK] .",5,8,0.6828936338424683,"['century', 'goal', 'run', 'touchdown']",century,0,1.42,1,5,8,0.6828936338424683,"['century', 'goal', 'run', 'touchdown']",century,0,1.42,1
"Jake has a sister and played cricket . In his game , Jake scored a [MASK] .",5,8,0.6828936338424683,"['century', 'goal', 'run', 'touchdown']",century,0,1.42,1,5,8,0.6828936338424683,"['century', 'goal', 'run', 'touchdown']",century,0,1.42,1
"Jake has a sister , went to school in France , and played cricket . In his game , Jake scored a [MASK] .",12,8,0.614939272403717,"['century', 'run', 'goal', 'touchdown']",century,0,1.28,1,12,8,0.614939272403717,"['century', 'run', 'goal', 'touchdown']",century,0,1.28,1
"Jake has a sister , went to school in France , and played cricket . In his game , Jake scored a [MASK] .",12,8,0.614939272403717,"['century', 'run', 'goal', 'touchdown']",century,0,1.28,1,12,8,0.614939272403717,"['century', 'run', 'goal', 'touchdown']",century,0,1.28,1
"Jake has a sister , went to school in France , and played cricket . In his game , Jake scored a [MASK] .",12,8,0.614939272403717,"['century', 'run', 'goal', 'touchdown']",century,0,1.28,1,12,8,0.614939272403717,"['century', 'run', 'goal', 'touchdown']",century,0,1.28,1
"Jake has a sister , went to school in France , and played cricket . In his game , Jake scored a [MASK] .",12,8,0.614939272403717,"['century', 'run', 'goal', 'touchdown']",century,0,1.28,1,12,8,0.614939272403717,"['century', 'run', 'goal', 'touchdown']",century,0,1.28,1
"Jake has a sister , went to school in France , sang in a choir , and played cricket . In his game , Jake scored a [MASK] .",17,8,0.5643596053123474,"['century', 'goal', 'run', 'touchdown']",century,0,1.18,1,17,8,0.5643596053123474,"['century', 'goal', 'run', 'touchdown']",century,0,1.18,1
"Jake has a sister , went to school in France , sang in a choir , and played cricket . In his game , Jake scored a [MASK] .",17,8,0.5643596053123474,"['century', 'goal', 'run', 'touchdown']",century,0,1.18,1,17,8,0.5643596053123474,"['century', 'goal', 'run', 'touchdown']",century,0,1.18,1
"Jake has a sister , went to school in France , sang in a choir , and played cricket . In his game , Jake scored a [MASK] .",17,8,0.5643596053123474,"['century', 'goal', 'run', 'touchdown']",century,0,1.18,1,17,8,0.5643596053123474,"['century', 'goal', 'run', 'touchdown']",century,0,1.18,1
"Jake has a sister , went to school in France , sang in a choir , and played cricket . In his game , Jake scored a [MASK] .",17,8,0.5643596053123474,"['century', 'goal', 'run', 'touchdown']",century,0,1.18,1,17,8,0.5643596053123474,"['century', 'goal', 'run', 'touchdown']",century,0,1.18,1
